zVo9jr;2;4;-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,-1;43,74,35,39,21,40,34,29,32,25,27,43,43,27,23,25,20,32,23,22,29,18,50,31,24,31,31,30,23,31,39,19,24,33,28,18,22,19,22,24,21,23,21,28,19,21,16,36,41,31,39,41,39,28,30,30,20,30,41,26,30,34,31,25,26,23,22,27,22,23,40,35,39,35,33,36,21,28,37,44,22,21,28,35,24,34,30,27,22,48,24,31,39,11,22,22;2,6,4,7,1,8,3,5,4,6,2,8,3,5,1,7,4,6,3,7,1,8,2,5,2,6,4,7,1,8,3,5,2,5,1,6,4,7,3,8,4,6,1,5,3,7,2,8,2,7,1,6,3,8,4,5,1,7,4,6,2,8,3,5,1,8,4,6,2,5,3,7,2,7,3,5,4,6,1,8,2,8,3,6,1,7,4,5,3,8,4,7,1,6,2,5
Nw4YFH;2;2;1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;29,16,31,18,16,16,23,28,17,20,50,12,18,17,12,16,10,22,12,36,28,21,23,14,10,15,25,15,13,35,27,12,14,14,17,19,30,15,15,13,28,14,15,18,19,31,15,16,14,14,17,22,29,14,17,17,10,14,21,16,26,17,22,13,17,27,18,21,17,20,17,21,17,16,37,29,27,14,12,17,14,14,9,11,15,14,15,13,15,15,18,13,14,14,19,15;3,7,1,5,4,6,2,8,3,5,1,7,4,6,2,8,1,8,3,7,2,6,4,5,3,6,4,8,1,5,2,7,3,6,4,7,2,8,1,5,4,6,2,5,1,8,3,7,4,5,1,6,3,7,2,8,2,7,4,8,1,5,3,6,3,6,2,5,1,8,4,7,3,5,4,6,2,8,1,7,2,6,1,7,3,8,4,5,3,6,1,7,2,8,4,5
1aLcAI;1;3;1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1;16,16,16,22,18,16,18,16,14,16,12,16,14,17,12,16,12,12,14,13,15,16,13,18,17,18,16,20,20,20,19,17,17,16,15,17,19,16,15,22,16,17,25,17,20,17,31,27,19,36,37,19,27,23,28,19,21,24,29,30,33,22,20,24,29,22,38,28,35,22,26,25,17,22,23,32,29,16,19,20,20,21,24,14,33,21,28,20,30,20,22,18,18,25,13,21;4,5,3,7,2,8,1,6,4,8,2,5,1,7,3,6,3,7,2,6,1,8,4,5,4,7,2,8,1,6,3,5,2,5,1,8,4,6,3,7,3,5,1,6,2,8,4,7,3,6,4,7,2,8,1,5,4,7,2,8,3,6,1,5,3,7,1,8,4,6,2,5,3,6,1,8,2,7,4,5,1,5,2,8,3,6,4,7,2,7,3,6,4,5,1,8
v7vkdB;2;2;1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,1,-1,-1,-1;20,14,11,14,13,12,15,13,9,8,14,12,20,10,15,12,16,9,11,13,13,17,12,12,11,17,14,20,11,14,14,12,17,14,18,17,16,16,22,19,13,16,16,24,10,17,18,15,14,18,15,20,13,14,17,11,15,15,15,16,16,12,16,18,18,20,14,14,19,25,15,17,29,24,16,20,23,14,31,29,33,22,24,26,25,24,26,22,25,23,26,23,17,9,31,29;1,5,4,8,3,6,2,7,4,7,3,5,2,6,1,8,3,7,4,8,2,6,1,5,4,8,1,6,2,5,3,7,3,7,1,8,4,5,2,6,3,5,1,6,2,8,4,7,4,8,3,6,1,5,2,7,3,8,4,7,2,5,1,6,3,6,2,5,1,7,4,8,3,6,4,5,1,7,2,8,3,5,1,7,2,8,4,6,2,6,4,7,3,5,1,8
bX4PHJ;1;3;-1,1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1;18,27,27,28,27,21,21,17,13,16,17,16,13,22,16,26,16,13,26,23,21,15,23,20,13,18,12,14,11,13,13,12,17,17,13,16,12,13,21,16,14,17,18,19,14,32,18,25,15,15,13,25,17,19,15,12,14,18,22,11,18,15,16,15,14,12,17,19,14,15,16,17,27,16,16,15,17,13,15,14,13,17,18,15,19,13,22,16,15,13,14,13,18,17,13,17;3,7,2,6,4,5,1,8,4,6,3,7,2,5,1,8,3,8,1,6,4,5,2,7,1,8,4,5,3,7,2,6,3,6,1,7,2,5,4,8,3,7,1,5,2,6,4,8,2,6,4,7,3,8,1,5,2,7,1,8,4,5,3,6,3,7,2,8,4,6,1,5,2,8,1,5,4,6,3,7,3,6,2,7,4,8,1,5,2,6,1,7,4,5,3,8
7KS8Hc;1;5;-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1;49,47,31,23,38,20,26,28,16,20,29,22,22,28,23,20,18,26,22,23,27,17,20,19,22,16,23,17,25,25,22,17,22,20,19,21,26,19,21,17,16,20,25,16,18,22,18,18,24,23,24,24,26,15,20,16,16,19,17,18,24,18,17,17,16,24,28,20,19,19,17,19,24,23,22,20,18,22,23,17,19,22,17,25,22,21,19,20,20,16,23,26,16,19,21,21;1,5,3,7,2,8,4,6,1,7,3,6,4,8,2,5,2,8,1,7,3,6,4,5,3,7,1,8,4,6,2,5,1,5,2,7,3,6,4,8,1,5,2,8,4,7,3,6,1,5,3,8,2,6,4,7,2,7,3,8,1,5,4,6,1,5,3,7,4,6,2,8,2,5,1,7,3,6,4,8,2,7,1,6,3,8,4,5,1,8,2,6,4,5,3,7
C23Jyn;2;3;-1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1;3,17,24,20,15,22,21,18,47,23,22,17,21,26,20,17,29,17,19,23,25,18,19,26,33,16,18,18,17,16,15,15,15,24,29,24,24,26,14,23,15,20,16,20,21,30,35,23,19,23,18,18,24,23,21,18,24,21,23,16,22,22,29,19,20,24,34,45,19,29,26,17,38,24,25,27,38,14,16,17,25,21,25,22,29,17,19,19,46,15,28,21,31,17,16,16;1,7,2,5,3,8,4,6,2,5,4,7,1,8,3,6,3,5,4,7,1,8,2,6,2,8,3,6,1,5,4,7,4,6,1,5,2,7,3,8,3,5,4,8,2,6,1,7,2,6,1,8,3,5,4,7,2,7,3,5,1,6,4,8,4,8,2,5,3,7,1,6,1,6,3,5,4,8,2,7,1,6,4,7,2,8,3,5,1,7,2,5,4,8,3,6
8gEQ0q;2;3;-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1;26,26,25,24,20,21,20,24,36,24,21,41,30,29,72,24,20,30,18,26,33,25,24,18,25,20,24,21,27,18,18,20,20,23,34,27,17,21,27,20,22,29,21,18,25,20,29,18,15,16,19,18,25,20,17,17,19,18,21,24,19,19,22,17,14,16,13,17,14,11,13,24,17,14,19,14,15,12,14,17,27,13,16,21,14,15,18,18,26,26,17,16,21,20,31,23;4,6,3,8,2,5,1,7,2,7,1,6,4,5,3,8,3,8,1,6,2,5,4,7,3,6,2,5,1,8,4,7,3,7,2,6,4,8,1,5,3,5,4,7,2,6,1,8,1,7,4,6,3,8,2,5,3,7,4,6,2,5,1,8,4,5,1,7,3,6,2,8,3,6,4,5,1,7,2,8,2,8,1,7,3,5,4,6,1,8,4,7,3,6,2,5
GypaBO;2;3;-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1;46,13,16,17,28,20,17,17,19,15,20,16,14,23,21,19,14,17,19,24,18,20,23,16,17,13,14,17,13,18,16,16,14,19,28,15,15,17,19,14,16,20,16,15,16,17,20,17,0,16,17,15,20,14,16,15,19,13,16,14,15,14,14,13,17,17,18,13,13,14,18,16,14,13,16,23,14,18,14,13,18,13,13,23,15,17,16,20,20,12,13,19,11,15,16,23;1,5,4,8,2,6,3,7,2,8,4,5,1,7,3,6,4,7,3,5,2,8,1,6,1,7,3,5,2,6,4,8,1,8,4,6,2,7,3,5,2,6,3,7,1,5,4,8,1,5,2,7,4,8,3,6,1,5,3,6,4,7,2,8,4,5,3,7,1,6,2,8,4,7,1,5,2,8,3,6,2,5,3,6,4,7,1,8,3,7,4,5,2,6,1,8
53vvCs;2;3;-1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1;24,15,44,27,17,24,25,29,20,19,15,18,21,18,18,22,21,10,21,14,12,13,20,10,21,18,15,16,14,19,25,16,15,14,15,29,13,17,14,14,20,12,13,12,12,16,13,16,16,14,14,13,17,17,13,19,16,14,27,13,17,14,11,18,17,25,31,19,15,15,35,17,13,15,27,15,27,11,17,21,19,14,16,13,9,11,23,20,14,13,14,15,9,15,20,12;3,8,4,5,2,6,1,7,4,6,3,5,2,7,1,8,1,7,3,6,4,8,2,5,4,6,2,5,3,8,1,7,1,6,2,5,4,8,3,7,3,6,4,7,2,5,1,8,1,6,2,5,3,7,4,8,2,5,1,6,3,8,4,7,4,5,1,8,3,7,2,6,3,5,4,8,2,7,1,6,4,8,2,7,3,6,1,5,2,5,3,8,1,6,4,7
D5Gqls;2;2;-1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1;25,107,15,20,13,24,15,13,15,16,20,16,13,18,16,21,14,14,14,12,13,14,20,15,20,12,16,19,16,14,16,12,13,13,13,11,14,12,14,11,13,11,10,12,11,11,13,15,10,15,12,22,13,10,13,16,10,12,10,12,16,11,9,12,12,16,15,10,15,16,14,10,11,15,25,14,12,13,13,20,15,14,10,13,11,14,12,13,14,14,21,13,13,15,17,12;2,6,4,8,1,7,3,5,3,7,2,5,4,8,1,6,2,7,3,5,1,8,4,6,1,5,4,7,3,6,2,8,1,6,4,7,2,8,3,5,1,5,4,7,2,8,3,6,4,8,3,5,1,6,2,7,2,5,3,8,1,6,4,7,4,7,2,8,3,6,1,5,3,8,4,7,1,6,2,5,1,8,3,7,2,5,4,6,2,5,1,8,3,6,4,7
DDq8RG;2;2;-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,-1;90,19,19,23,18,20,20,23,14,18,15,14,15,15,22,15,14,16,19,15,15,16,17,13,15,18,16,14,14,22,16,15,17,15,14,15,12,14,13,15,15,13,20,13,14,13,14,11,16,14,13,13,25,14,14,14,12,15,14,14,11,24,17,13,15,12,13,13,13,13,13,14,7,7,16,9,8,10,6,7,7,7,9,6,8,8,8,7,7,9,7,8,6,8,11,6;1,8,4,6,2,7,3,5,2,5,1,8,4,6,3,7,1,8,2,6,4,5,3,7,4,6,2,7,1,8,3,5,4,7,2,5,3,8,1,6,4,5,2,6,1,8,3,7,1,5,2,7,4,6,3,8,1,7,3,6,4,5,2,8,1,7,4,5,2,6,3,8,3,5,4,6,2,7,1,8,2,7,4,5,3,8,1,6,2,6,4,5,3,8,1,7
wgpT8d;1;2;-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,-1;22,26,28,29,34,32,27,27,24,27,25,27,24,26,27,27,26,26,27,28,34,27,26,36,24,22,21,23,21,25,24,23,26,25,27,27,21,25,23,28,27,23,23,26,21,25,25,24,21,22,16,24,17,18,17,22,24,22,21,22,17,24,20,21,20,23,19,26,17,19,19,23,17,19,18,17,16,16,18,21,19,17,17,19,18,18,19,18,19,21,21,26,21,22,19,22;1,6,3,8,4,5,2,7,1,6,2,7,4,5,3,8,4,6,2,8,1,7,3,5,3,8,4,6,1,5,2,7,3,5,2,8,1,7,4,6,2,6,4,5,3,8,1,7,4,7,2,6,3,5,1,8,4,6,1,8,3,7,2,5,2,8,4,7,3,6,1,5,2,5,3,8,4,7,1,6,2,6,1,8,4,7,3,5,1,6,4,5,2,7,3,8
190ag0;2;3;-1,1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,-1;12,11,18,11,16,9,10,10,10,9,11,9,10,10,9,8,14,10,9,12,9,11,10,10,14,11,10,11,10,14,10,14,10,9,9,15,8,14,10,10,14,14,9,12,15,14,12,15,14,17,56,13,21,10,15,13,17,15,21,18,15,15,12,14,13,15,15,16,16,13,13,14,22,56,24,30,24,26,18,21,20,27,20,17,19,18,24,19,20,15,19,21,24,18,25,23;3,8,1,5,4,6,2,7,1,6,4,7,2,5,3,8,2,6,3,5,4,8,1,7,4,5,1,8,2,6,3,7,1,5,4,6,3,8,2,7,3,7,2,8,4,5,1,6,3,8,1,6,4,5,2,7,3,5,4,7,2,6,1,8,2,5,1,7,3,8,4,6,2,5,3,7,1,8,4,6,2,8,4,7,1,5,3,6,2,8,3,7,1,6,4,5
FccqnT;2;2;1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,0,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,1;14,13,21,31,22,16,14,15,22,12,13,11,17,14,16,10,17,15,13,14,16,19,14,17,11,12,11,10,12,15,12,12,12,19,14,13,13,21,13,14,12,18,15,14,10,15,12,14,12,13,12,0,17,19,11,12,14,17,14,13,14,14,12,13,15,13,15,12,15,16,17,20,18,10,13,14,15,13,11,12,13,17,13,21,11,14,12,12,12,14,14,20,14,15,15,26;4,5,3,6,2,7,1,8,3,5,2,8,1,7,4,6,3,7,1,6,4,5,2,8,3,8,4,5,1,6,2,7,3,7,1,6,4,8,2,5,3,8,1,6,4,7,2,5,4,6,3,5,1,7,2,8,3,8,2,5,1,6,4,7,4,7,3,8,2,5,1,6,3,7,2,5,4,8,1,6,2,6,4,7,3,5,1,8,1,6,4,8,3,7,2,5
mbbgnG;1;3;1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1;16,13,18,14,15,14,23,16,16,17,15,16,18,16,19,21,15,15,16,19,18,19,22,18,14,15,12,15,18,21,15,23,16,15,18,18,24,16,13,18,13,19,13,20,25,19,16,21,23,16,13,16,26,17,24,21,25,20,24,17,16,23,15,20,16,20,18,17,19,22,13,17,20,15,15,15,16,18,13,16,18,17,19,16,14,14,18,17,19,20,16,15,19,17,14,19;3,7,4,8,1,5,2,6,3,6,2,7,4,8,1,5,4,6,3,8,2,7,1,5,2,7,1,6,4,5,3,8,3,7,2,5,4,6,1,8,3,5,1,7,4,6,2,8,3,7,2,5,1,8,4,6,4,6,1,8,3,5,2,7,2,8,4,7,3,5,1,6,1,6,2,8,3,5,4,7,4,6,1,7,2,8,3,5,2,8,3,7,4,6,1,5
1H3wXy;1;4;-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,1;47,22,20,130,35,30,98,26,23,19,21,30,15,28,21,20,19,18,20,23,23,22,21,19,15,23,16,12,13,14,17,16,24,17,13,12,16,17,16,19,15,14,14,14,20,16,12,11,106,13,15,13,17,21,12,13,15,15,16,16,19,12,13,15,11,13,13,11,15,14,15,12,12,33,9,12,16,16,14,11,23,45,26,24,16,57,12,41,16,17,21,10,20,13,11,21;4,7,1,8,3,6,2,5,4,6,3,7,2,8,1,5,2,6,3,5,4,8,1,7,2,7,1,5,3,8,4,6,3,5,1,8,2,6,4,7,1,7,3,5,4,8,2,6,1,5,4,8,2,7,3,6,3,7,2,6,4,8,1,5,2,7,1,8,4,6,3,5,4,8,3,5,1,6,2,7,1,7,4,6,2,8,3,5,3,5,1,8,2,6,4,7
tPTj7H;1;4;1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1;20,31,16,15,23,11,18,18,21,17,19,18,20,23,20,24,17,17,22,31,27,19,23,24,15,14,19,17,16,17,18,14,27,17,17,18,16,17,16,26,17,21,18,31,19,26,14,18,21,20,20,17,25,17,17,15,14,18,26,23,15,22,17,23,30,25,37,25,26,25,21,15,20,18,24,16,23,15,21,17,18,16,16,40,20,21,16,15,22,17,39,24,17,16,19,23;2,6,4,7,3,8,1,5,4,7,3,8,1,6,2,5,1,7,2,6,3,8,4,5,3,8,2,7,4,5,1,6,3,6,2,7,1,8,4,5,2,5,3,7,1,8,4,6,1,7,2,8,4,5,3,6,3,8,2,5,1,7,4,6,4,8,3,5,1,7,2,6,4,6,3,8,2,5,1,7,1,5,2,6,3,7,4,8,4,5,2,8,1,7,3,6
noa49N;2;5;-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1;23,20,25,45,18,17,18,23,21,23,17,23,23,23,19,24,21,28,21,21,21,22,17,21,18,23,21,22,17,19,22,18,17,19,18,16,16,17,17,22,21,21,23,21,18,24,20,21,19,21,22,19,21,18,20,19,22,23,19,21,21,21,25,24,21,17,25,25,24,22,20,21,19,22,19,18,19,19,22,21,19,18,20,22,18,22,18,22,19,23,16,18,21,23,22,21;4,8,3,7,2,6,1,5,3,5,1,6,2,8,4,7,1,5,3,6,4,7,2,8,3,5,2,7,1,6,4,8,2,7,1,5,4,6,3,8,2,8,4,6,3,7,1,5,4,6,3,8,1,7,2,5,3,7,2,5,1,8,4,6,2,6,4,8,1,5,3,7,1,8,3,6,2,5,4,7,3,6,4,7,1,8,2,5,3,7,2,8,4,6,1,5
Jc83Kz;1;3;-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1;17,16,135,22,15,14,25,17,15,18,15,17,20,15,16,16,16,15,18,18,17,17,23,17,24,14,18,15,13,13,22,15,13,13,11,17,13,11,17,17,13,12,15,13,11,16,17,13,105,13,13,14,13,11,16,15,15,12,21,14,13,21,14,13,14,13,16,18,16,11,13,12,12,15,17,13,12,11,11,13,11,12,13,14,13,16,13,13,11,13,14,13,12,13,14,17;3,7,4,8,1,5,2,6,4,7,3,6,1,5,2,8,1,7,2,6,4,5,3,8,2,5,3,6,4,8,1,7,4,8,1,7,2,6,3,5,3,6,1,8,2,5,4,7,1,6,2,5,3,8,4,7,3,6,1,8,4,7,2,5,1,6,4,5,2,7,3,8,3,8,2,5,1,7,4,6,4,7,2,8,1,5,3,6,3,6,4,5,1,7,2,8
WsN26n;2;3;0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1;0,0,0,0,0,28,0,0,22,35,31,24,23,21,27,19,24,29,19,21,22,20,27,26,19,20,19,23,18,21,14,20,16,20,17,17,14,15,22,17,19,20,29,20,24,21,24,27,19,17,22,18,25,14,16,15,19,25,18,19,19,18,16,18,16,23,27,15,23,16,15,23,20,18,27,21,23,20,18,17,24,15,23,19,25,23,19,17,17,23,18,17,13,20,19,18;2,5,3,8,1,7,4,6,3,6,2,7,4,8,1,5,2,8,1,6,4,5,3,7,4,7,2,5,3,6,1,8,2,7,1,5,3,6,4,8,2,7,4,8,3,5,1,6,3,7,2,8,1,6,4,5,4,7,3,8,2,6,1,5,1,7,4,6,2,5,3,8,3,8,1,7,2,6,4,5,2,8,4,7,1,5,3,6,2,7,1,5,4,6,3,8
